price,MS.Zoning,Lot.Area,Utilities,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
287000,5,9240,4,0,5,8,5,2001,2002,13,4,3,2,1,0.0,1055.0,1,5,1,5,1055,1208,2,1,3,1,4,7,3,2.0,905.0,3,0,0
274000,5,9720,4,0,5,9,5,2001,2002,13,4,3,2,6,1194.0,1357.0,1,5,1,5,1366,581,2,1,3,1,4,7,3,3.0,725.0,3,168,0
300000,5,14860,4,0,2,8,5,2002,2003,13,4,3,2,6,1538.0,1778.0,1,5,1,5,1786,0,2,0,3,1,4,6,1,3.0,715.0,3,182,0
255900,5,11250,4,0,5,8,5,2002,2002,5,4,3,2,1,0.0,1128.0,1,5,1,5,1149,1141,2,1,4,1,4,9,1,2.0,779.0,3,0,0
224900,5,8158,4,0,5,7,5,2003,2003,13,4,3,2,6,550.0,884.0,1,5,1,5,884,884,2,1,3,1,4,8,1,2.0,543.0,3,0,0
240000,5,10905,4,0,5,7,5,2003,2003,13,4,3,2,1,0.0,1129.0,1,5,1,5,1129,1198,2,1,4,1,4,9,3,2.0,596.0,3,0,0
183000,5,7226,4,0,5,7,5,2003,2003,13,4,3,2,1,0.0,798.0,1,5,1,5,798,842,2,1,3,1,4,6,1,2.0,595.0,3,0,0
207000,5,11690,4,0,5,8,5,1999,2000,13,4,3,2,1,0.0,850.0,1,5,1,5,886,878,2,1,3,1,4,7,1,2.0,560.0,3,120,0
210000,5,8750,4,0,5,7,5,1994,1995,13,4,4,2,6,642.0,915.0,1,5,1,5,933,975,2,1,4,1,4,8,1,2.0,493.0,3,144,0
136500,6,4435,4,4,2,6,5,2003,2003,13,4,3,2,6,686.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,140,0
145000,6,4426,4,4,2,6,5,2004,2004,13,4,3,2,6,662.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,140,0
208900,5,13125,4,0,2,6,5,1997,1998,13,3,3,2,6,994.0,1478.0,1,5,1,5,1493,0,2,0,3,1,4,7,1,2.0,508.0,3,140,0
185000,6,10126,4,2,6,6,5,1997,1998,13,3,4,2,6,1593.0,1838.0,1,5,1,5,1838,0,2,0,2,2,3,8,1,3.0,721.0,3,160,0
214000,5,9135,4,0,2,7,5,2002,2003,13,4,3,2,6,810.0,1536.0,1,5,1,5,1536,0,2,0,3,1,4,7,1,2.0,532.0,3,192,0
208500,5,8450,4,0,5,7,5,2003,2003,13,4,3,2,6,706.0,856.0,1,5,1,5,856,854,2,1,3,1,4,8,1,2.0,548.0,3,0,0
186500,5,9750,4,0,2,7,5,2004,2004,13,4,3,2,6,24.0,1445.0,1,5,1,5,1445,0,2,0,3,1,4,6,1,2.0,470.0,3,0,0
210000,5,8450,4,0,2,7,5,2004,2004,13,4,3,2,6,946.0,1436.0,1,5,1,5,1436,0,2,0,3,1,4,8,1,2.0,484.0,3,139,0
185900,5,8320,4,0,5,7,5,2004,2004,13,4,3,2,6,490.0,770.0,1,5,1,5,770,812,2,1,3,1,4,6,1,2.0,520.0,3,0,0
179900,5,11049,4,0,2,8,5,2007,2007,13,4,3,2,1,0.0,1234.0,1,5,1,5,1234,0,2,0,3,1,4,7,1,2.0,484.0,3,0,0
218836,5,11058,4,0,2,7,6,2007,2007,13,4,3,2,6,56.0,1564.0,1,5,1,5,1564,0,2,0,3,1,4,6,1,3.0,814.0,3,0,0
193000,5,9627,4,0,2,7,5,2007,2007,13,4,3,2,6,24.0,1351.0,1,5,1,5,1361,0,2,0,3,1,4,6,1,2.0,610.0,3,0,0
189000,5,8199,4,0,5,7,5,2005,2005,15,4,3,2,6,648.0,728.0,1,5,1,5,728,728,2,1,3,1,4,7,1,2.0,410.0,3,36,0
149300,6,4426,4,4,2,6,5,2004,2004,13,4,3,2,6,697.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,149,0
141000,6,4426,4,4,2,6,5,2004,2004,13,4,3,2,6,697.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,149,0
149000,6,4438,4,4,2,6,5,2004,2004,13,4,3,2,6,662.0,848.0,1,5,1,5,848,0,1,0,1,1,4,3,1,2.0,420.0,3,149,0
144500,6,4438,4,4,2,6,5,2004,2004,13,4,3,2,6,662.0,848.0,1,5,1,5,848,0,1,0,1,1,4,4,1,2.0,420.0,3,140,0
85000,5,8777,4,0,2,5,7,1910,1950,8,3,3,1,1,0.0,796.0,1,4,1,4,796,0,1,0,2,1,3,4,6,0.0,0.0,0,328,3
145900,5,8777,4,2,0,5,7,1900,2003,8,3,3,1,5,1084.0,1272.0,1,4,1,5,1272,928,2,2,4,2,3,9,6,0.0,0.0,0,0,4
123000,5,9825,4,0,2,5,5,1966,1966,6,3,3,1,3,609.0,1092.0,1,3,1,5,1092,0,1,0,3,1,3,6,1,1.0,264.0,3,259,3
147500,5,9937,4,0,2,5,6,1965,1965,6,4,3,1,4,830.0,1256.0,1,4,1,5,1256,0,1,1,3,1,3,6,1,1.0,276.0,3,736,0
165000,5,12102,4,0,6,5,5,1976,1976,6,3,3,1,5,456.0,456.0,1,5,1,5,1033,0,1,0,3,1,3,6,3,2.0,504.0,2,224,0
135000,5,6500,4,0,2,6,6,1976,1976,6,3,3,1,4,1033.0,1127.0,1,3,1,5,1127,0,1,1,3,1,3,6,5,2.0,480.0,3,0,0
108000,5,13907,4,0,2,5,6,1940,1969,15,3,3,1,4,290.0,996.0,1,5,1,5,996,0,1,0,3,1,3,6,6,0.0,0.0,0,144,0
137500,5,10012,4,0,6,4,5,1972,1972,9,3,3,1,4,920.0,1138.0,1,3,1,5,1181,0,2,0,3,1,3,6,5,2.0,588.0,3,0,3
165400,5,6931,4,0,5,7,5,2003,2004,13,4,3,2,1,0.0,746.0,1,5,1,5,760,896,2,1,3,1,4,7,3,2.0,397.0,3,178,0
147000,5,9638,4,0,7,6,6,1977,1977,9,3,3,1,5,368.0,1029.0,1,3,1,5,1117,0,1,0,3,1,3,6,1,2.0,542.0,3,292,0
160500,5,7200,4,0,5,6,7,1976,2001,9,3,3,1,5,288.0,684.0,1,3,1,5,684,714,1,1,3,1,3,6,1,2.0,440.0,3,0,3
176000,5,7024,4,0,2,4,5,2005,2005,13,3,3,2,6,1024.0,1132.0,1,5,1,5,1132,0,1,1,2,1,4,5,1,2.0,451.0,3,252,0
284700,5,47007,4,0,2,5,7,1959,1996,9,3,3,3,0,0.0,0.0,1,3,1,5,3820,0,3,1,5,1,5,11,1,2.0,624.0,3,0,0
160000,5,63887,4,0,5,10,5,2008,2008,12,5,3,2,6,5644.0,6110.0,1,5,1,5,4692,950,2,1,3,1,5,12,1,2.0,1418.0,3,214,0
148000,6,3675,4,4,7,6,5,2005,2005,13,3,3,2,6,459.0,547.0,1,5,1,5,1072,0,1,0,2,1,3,5,2,2.0,525.0,3,0,0
82000,5,6040,4,2,2,4,5,1955,1955,0,3,3,2,0,0.0,0.0,1,3,0,2,1152,0,2,0,2,2,2,6,6,0.0,0.0,0,0,0
82000,5,6012,4,2,2,4,5,1955,1955,0,3,2,2,0,0.0,0.0,1,3,0,5,1152,0,2,0,2,2,3,6,6,0.0,0.0,0,0,0
118000,5,12108,4,2,2,4,4,1955,1955,13,3,3,1,5,133.0,1440.0,1,3,0,3,1440,0,2,0,4,2,2,8,6,0.0,0.0,0,0,0
82500,5,6845,4,2,2,4,5,1955,1955,15,3,3,3,0,0.0,0.0,1,3,0,3,1152,0,2,0,2,2,3,6,6,0.0,0.0,0,0,0
91900,5,6931,4,1,2,4,5,1955,1955,14,3,3,1,5,784.0,784.0,1,3,0,2,784,0,1,0,2,1,3,4,6,0.0,0.0,0,112,0
120000,5,12180,4,0,0,5,7,1938,2007,14,3,3,2,1,0.0,585.0,1,4,1,3,585,468,1,1,2,1,5,5,6,0.0,0.0,0,42,0
96000,5,8050,4,0,0,5,8,1947,1993,8,3,4,3,0,0.0,0.0,1,4,1,5,929,208,1,1,4,1,3,8,6,0.0,0.0,0,0,0
99000,5,9520,4,0,2,4,5,1953,1953,8,3,3,1,3,767.0,911.0,1,3,1,5,930,0,1,0,2,1,3,5,1,1.0,286.0,3,134,3
130500,5,11767,4,0,0,5,6,1946,1995,8,3,3,1,4,352.0,768.0,1,5,1,5,768,432,1,0,3,1,3,6,5,1.0,240.0,3,0,0
135000,5,8172,4,0,0,4,6,1954,1972,8,3,3,2,1,0.0,941.0,1,5,1,5,997,473,2,0,4,1,3,7,5,1.0,548.0,3,0,0
135500,5,16466,4,0,0,5,7,1955,1955,8,3,4,2,1,0.0,816.0,1,3,1,5,872,521,1,1,3,1,3,8,1,1.0,300.0,3,121,0
100000,5,7692,4,0,7,4,6,1954,1954,14,3,3,1,1,0.0,416.0,1,4,1,4,1204,0,1,0,3,1,3,6,2,1.0,312.0,3,0,0
108000,5,5142,4,0,0,4,7,1923,2008,14,3,3,2,5,224.0,949.0,1,3,1,5,949,343,1,1,3,1,4,6,5,1.0,205.0,3,0,0
98000,5,5604,4,0,2,5,6,1925,1950,12,3,3,1,3,468.0,864.0,1,3,0,4,864,0,1,0,2,1,3,5,6,0.0,0.0,0,0,0
67000,5,8248,4,0,2,3,3,1914,1950,12,3,3,0,4,41.0,864.0,1,3,0,3,864,0,1,0,2,1,3,5,6,0.0,0.0,0,0,0
135900,5,5687,4,1,5,5,6,1912,2000,13,3,2,2,3,210.0,780.0,1,5,0,5,936,780,2,0,6,1,2,9,6,0.0,0.0,0,0,0
140000,4,12155,4,0,5,6,8,1925,1950,14,3,3,0,4,156.0,672.0,1,3,0,5,810,672,2,0,4,1,2,7,5,1.0,400.0,3,0,0
179500,5,8400,4,0,3,5,8,1939,1997,14,3,3,2,2,378.0,720.0,1,5,1,5,1052,720,2,1,4,1,4,8,5,1.0,240.0,3,262,0
136500,5,8400,4,0,0,6,5,1925,1950,8,3,3,2,3,423.0,1181.0,1,2,1,5,1390,304,2,0,4,1,3,7,5,2.0,576.0,3,342,0
168000,5,7290,4,0,2,7,8,1921,1950,15,3,3,0,1,0.0,1228.0,1,5,1,5,1424,0,2,0,2,1,3,7,1,1.0,312.0,3,0,0
130000,4,8525,4,0,5,5,6,1911,1950,8,3,3,2,1,0.0,940.0,1,3,0,4,1024,940,1,1,4,1,3,7,6,0.0,0.0,0,0,0
189000,5,9842,4,0,5,5,6,1921,1998,8,3,3,0,1,0.0,612.0,1,5,1,5,990,1611,3,1,4,1,3,8,3,2.0,621.0,3,183,0
161900,5,7804,4,2,4,6,7,1930,1950,12,3,3,0,5,281.0,960.0,1,5,1,5,960,960,2,2,4,2,3,10,5,2.0,480.0,3,248,0
145000,5,8969,4,0,5,6,6,1926,1950,14,3,3,0,4,379.0,644.0,1,5,1,5,672,644,1,0,2,1,3,6,5,1.0,369.0,3,0,3
191000,5,11526,4,0,3,6,7,1922,1994,8,3,3,0,1,0.0,588.0,1,2,1,5,1423,748,2,0,3,1,3,11,5,2.0,672.0,3,431,0
177000,5,15576,4,0,5,6,7,1915,1976,14,3,3,0,1,0.0,840.0,1,5,1,5,840,840,2,0,4,1,3,8,1,1.0,308.0,3,0,0
147500,5,15564,4,0,0,6,6,1914,1995,14,3,3,0,1,0.0,676.0,1,5,1,5,676,588,1,0,3,1,3,6,5,2.0,400.0,3,424,0
91000,5,6292,4,0,2,6,5,1930,1950,14,3,3,0,3,384.0,768.0,1,3,0,5,790,0,1,0,2,1,3,4,5,1.0,160.0,2,0,0
231000,5,7609,4,0,5,8,9,1925,1997,12,4,4,2,5,406.0,798.0,1,5,1,5,798,714,2,0,3,1,4,7,5,1.0,180.0,3,85,4
115000,5,10480,4,0,0,6,5,1936,1950,8,3,3,0,1,0.0,1064.0,1,5,1,4,1166,0,1,0,3,1,3,6,5,1.0,240.0,3,0,0
138000,5,9650,4,0,5,6,3,1923,1950,14,3,3,0,1,0.0,784.0,1,3,1,5,819,784,1,0,4,1,3,7,1,2.0,599.0,3,0,0
149000,5,7200,4,0,5,7,6,1931,2000,12,3,2,0,1,0.0,776.0,1,3,1,5,851,651,1,1,3,1,3,6,1,1.0,270.0,3,0,3
188700,5,11988,4,0,5,6,7,1934,1995,12,3,3,1,2,326.0,715.0,1,2,1,4,849,811,1,1,3,1,3,6,5,1.0,240.0,3,0,0
198000,5,11700,4,0,0,5,6,1937,1995,15,3,3,1,4,606.0,942.0,1,5,1,5,1265,673,2,0,4,1,4,7,5,1.0,240.0,3,0,0
110000,5,9260,4,0,0,5,4,1938,1950,14,3,3,0,1,0.0,884.0,1,3,1,3,932,442,1,0,3,1,3,6,5,1.0,225.0,3,64,0
104000,5,7801,4,0,2,6,5,1951,1951,15,3,2,2,3,500.0,1091.0,1,2,0,4,1091,0,1,0,2,1,3,5,1,1.0,344.0,3,66,3
257076,5,9670,4,0,5,8,6,1935,1950,3,3,3,2,2,210.0,608.0,1,3,1,5,983,890,1,1,4,1,3,9,5,2.0,786.0,2,0,0
381000,5,14100,4,0,0,8,9,1935,1997,12,3,4,1,3,192.0,728.0,1,5,1,5,1968,1479,3,1,4,1,4,11,3,3.0,1014.0,3,314,2
311500,5,15660,4,0,0,7,9,1939,2006,13,4,4,1,4,341.0,798.0,1,5,1,5,1137,817,1,1,3,1,4,8,1,2.0,431.0,3,0,0
263400,5,12392,4,0,0,7,9,1950,2000,13,3,4,1,6,435.0,832.0,1,5,1,5,1218,943,2,1,3,1,4,8,1,2.0,506.0,3,0,0
236500,5,26073,4,0,2,5,5,1956,1956,3,3,3,2,3,1116.0,1898.0,1,5,1,4,1898,0,2,1,3,1,3,7,1,2.0,484.0,3,0,3
224000,5,14778,4,0,2,6,7,1954,2006,6,4,3,1,4,728.0,1296.0,1,5,1,5,1640,0,1,0,3,1,4,7,5,2.0,924.0,3,108,0
116500,6,1879,4,3,5,6,6,1980,1980,8,3,3,1,6,366.0,516.0,1,3,1,5,516,516,1,0,2,1,3,5,5,2.0,462.0,3,213,4
151000,6,1950,4,3,5,6,6,1980,1980,8,3,4,1,2,81.0,716.0,1,3,1,5,716,840,2,1,3,1,3,6,1,2.0,452.0,3,161,4
126000,6,7000,4,0,2,6,8,1926,1998,13,3,4,0,3,299.0,894.0,1,3,1,5,919,0,1,0,2,1,3,5,5,1.0,195.0,3,0,3
120000,6,6000,4,0,0,6,8,1940,2006,13,3,3,1,1,0.0,720.0,1,4,1,5,760,330,1,0,3,1,3,5,5,1.0,240.0,3,0,0
55000,6,3636,4,0,2,4,4,1922,1950,0,3,3,0,1,0.0,796.0,1,2,0,5,796,0,1,0,2,1,3,5,6,0.0,0.0,0,0,3
120500,6,5890,4,0,2,6,8,1930,2007,14,4,4,0,5,538.0,816.0,1,5,1,5,816,0,1,0,2,1,3,5,5,1.0,432.0,3,0,0
120500,6,6900,4,0,2,5,6,1940,1955,13,3,3,1,5,403.0,740.0,1,5,1,5,778,0,1,0,2,1,3,4,5,1.0,924.0,5,0,0
119000,6,8155,4,0,0,5,7,1930,1950,14,3,3,1,1,0.0,780.0,1,4,1,4,780,420,1,0,4,1,3,7,6,0.0,0.0,0,0,0
126000,6,6000,4,0,7,5,5,1967,1967,6,2,3,1,3,257.0,624.0,1,5,1,5,1092,564,1,1,3,1,3,7,1,1.0,288.0,3,0,3
99500,6,7392,4,0,2,5,7,1930,1995,14,3,3,0,1,0.0,520.0,1,3,1,4,912,0,1,0,2,1,3,5,5,1.0,360.0,3,0,0
165500,6,9000,4,0,0,5,5,1958,1958,15,3,3,1,5,330.0,1151.0,1,4,1,4,1151,804,2,0,4,1,3,7,1,1.0,356.0,3,0,0
13100,0,14584,4,0,2,1,5,1952,1952,0,2,1,3,0,0.0,0.0,5,1,0,4,733,0,1,0,2,1,2,4,1,2.0,487.0,2,0,0
89000,1,5280,4,0,5,4,7,1895,1950,14,3,3,4,1,0.0,173.0,1,5,0,5,825,536,1,0,2,1,3,6,5,1.0,185.0,2,0,0
40000,1,8500,4,0,5,4,4,1920,1950,3,3,2,0,1,0.0,649.0,1,3,0,5,649,668,1,0,3,1,3,6,5,1.0,250.0,3,0,3
80900,1,5150,4,0,0,4,7,1910,2000,9,3,3,2,1,0.0,356.0,1,3,0,4,671,378,1,0,2,1,3,5,5,1.0,195.0,1,0,0
81000,1,18000,4,0,2,3,4,1935,1950,8,2,3,1,1,0.0,894.0,1,3,1,5,894,0,1,0,2,1,3,6,5,3.0,1248.0,3,0,0
65000,1,9000,4,0,5,4,6,1920,1950,8,3,3,4,1,0.0,592.0,1,5,1,5,432,432,1,1,3,1,2,5,5,1.0,216.0,2,0,0
392500,6,5587,4,4,2,8,5,2008,2008,5,5,3,2,6,1480.0,1600.0,1,5,1,5,1652,0,2,0,2,1,4,5,1,2.0,482.0,3,162,0
294464,6,3843,4,4,2,8,5,2007,2008,5,5,3,2,6,1476.0,1596.0,1,5,1,5,1648,0,2,0,2,1,5,5,1,2.0,525.0,3,162,0
250000,6,3811,4,4,2,7,5,2004,2005,5,4,3,2,6,1474.0,1594.0,1,5,1,5,1646,0,2,0,2,1,5,5,1,2.0,482.0,3,128,0
275000,6,3842,4,4,2,8,5,2004,2005,5,4,3,2,6,1373.0,1594.0,1,5,1,5,1646,0,2,0,2,1,4,5,1,2.0,482.0,3,128,0
300000,5,23730,4,0,2,7,5,1996,1997,8,4,3,2,6,700.0,1840.0,1,5,1,5,2032,0,3,0,3,1,4,7,1,3.0,786.0,3,0,0
271000,5,13265,4,0,2,8,5,2002,2002,5,4,3,2,6,1218.0,1568.0,1,5,1,5,1689,0,2,0,3,1,4,7,1,3.0,857.0,3,150,0
213000,5,11050,4,0,5,7,5,1996,1997,13,3,3,2,1,0.0,910.0,1,5,1,5,910,910,2,1,3,1,4,8,1,3.0,816.0,3,318,0
171000,5,9880,4,0,7,6,6,1977,1977,9,3,3,1,5,522.0,1096.0,1,3,1,5,1118,0,1,0,3,1,3,6,1,1.0,358.0,3,203,4
171500,5,10125,4,0,2,6,6,1977,1977,9,3,3,1,5,641.0,1196.0,1,3,1,5,1279,0,2,0,3,1,3,6,5,2.0,473.0,3,238,3
100000,5,10260,4,2,5,5,4,1976,1976,9,3,3,1,0,0.0,0.0,1,3,1,5,936,936,2,2,4,2,3,8,1,2.0,484.0,3,0,0
228500,5,9990,4,0,2,4,5,1991,1991,6,3,3,2,5,1383.0,1680.0,1,4,1,5,1689,0,2,0,3,1,3,6,1,2.0,432.0,3,428,0
228950,5,164660,4,1,0,5,6,1965,1965,9,3,3,1,5,1249.0,1499.0,1,5,1,5,1619,167,2,0,3,1,3,7,1,2.0,529.0,3,670,0
241500,5,4084,4,4,2,7,6,1986,1986,13,4,3,1,6,893.0,1277.0,1,4,1,5,1501,0,2,0,2,1,4,6,1,2.0,512.0,3,240,0
287000,5,15498,4,0,2,8,6,1976,1976,11,4,3,1,5,1165.0,1565.0,1,3,1,5,2898,0,2,0,2,1,4,10,1,2.0,665.0,3,0,0
294000,5,11563,4,0,2,8,5,2006,2007,13,4,3,2,6,1036.0,1518.0,1,5,1,5,1537,0,2,0,3,1,4,8,1,3.0,788.0,3,0,0
293077,5,9520,4,0,2,8,5,2007,2008,13,4,3,2,6,1513.0,1638.0,1,5,1,5,1646,0,2,0,3,1,4,7,1,3.0,800.0,3,192,0
264966,5,12852,4,0,5,8,5,2007,2007,13,4,3,2,6,770.0,920.0,1,5,1,5,920,860,2,1,3,1,4,6,1,2.0,612.0,3,0,0
172500,5,9802,4,0,7,5,5,2006,2007,13,3,3,2,1,0.0,352.0,1,4,1,5,712,730,2,1,3,1,3,6,3,2.0,400.0,3,100,0
167500,5,9735,4,0,7,5,5,2006,2007,13,3,3,2,1,0.0,384.0,1,4,1,0,754,640,2,1,3,1,4,7,3,2.0,400.0,3,100,0
218689,5,12018,4,0,5,7,5,2008,2008,13,4,3,2,1,0.0,796.0,1,5,1,5,796,816,2,1,3,1,4,6,1,3.0,666.0,3,0,0
150000,5,12890,4,0,2,6,5,1989,1989,14,3,3,1,1,0.0,1495.0,1,5,1,5,1495,0,2,0,3,1,3,8,1,2.0,438.0,3,252,0
184000,5,12416,4,0,2,6,5,1986,1986,13,3,3,1,5,1398.0,1606.0,1,3,1,5,1651,0,2,0,3,1,3,7,1,2.0,616.0,3,192,0
180000,5,18265,4,0,2,6,5,1986,1986,9,4,4,1,6,920.0,1256.0,1,5,1,5,1256,0,2,0,3,1,4,6,1,2.0,578.0,3,282,0
175000,5,10200,4,0,7,6,5,1988,1989,6,4,3,1,6,783.0,1461.0,1,5,1,5,1509,0,2,0,3,1,4,5,1,2.0,600.0,3,224,0
232500,5,11202,4,0,2,8,5,2003,2003,13,4,3,2,6,1029.0,1432.0,1,5,1,5,1440,0,2,0,3,1,4,7,1,2.0,467.0,3,185,0
195000,5,7915,4,0,2,6,5,1999,2000,13,4,3,2,6,1223.0,1666.0,1,5,1,5,1675,0,2,0,3,1,4,6,1,2.0,435.0,3,165,0
305000,5,12244,4,0,5,8,5,2003,2003,13,4,3,2,6,871.0,1482.0,1,5,1,5,1482,780,2,1,4,1,4,10,1,3.0,749.0,3,168,0
298751,5,11449,4,0,2,8,5,2007,2007,13,4,3,2,6,1011.0,1884.0,1,5,1,5,1728,0,2,0,3,1,4,7,1,2.0,520.0,3,0,0
370000,5,11447,4,0,2,8,5,2005,2006,13,4,3,2,6,1571.0,1964.0,1,5,1,5,1964,0,2,1,3,1,4,7,1,3.0,892.0,3,0,0
209200,6,8940,4,2,6,7,5,1997,1998,13,3,4,2,6,1309.0,1344.0,1,5,1,5,1344,0,2,0,2,2,3,8,1,4.0,784.0,3,0,0
206300,6,7060,4,2,6,7,5,1997,1998,13,3,4,2,6,1309.0,1344.0,1,5,1,5,1344,0,2,0,2,2,3,8,1,4.0,784.0,3,0,0
146000,5,9278,4,0,2,5,5,2007,2008,13,3,3,2,1,0.0,1092.0,1,5,1,5,1092,0,1,0,2,1,3,5,6,0.0,0.0,0,0,0
160500,6,4500,4,4,2,6,5,1997,1997,13,3,3,2,6,864.0,1189.0,1,5,1,5,1189,0,2,0,2,1,3,4,1,2.0,392.0,3,0,0
173000,5,14137,4,0,6,4,5,1964,1964,6,3,3,1,5,865.0,1200.0,1,4,1,5,1200,0,1,0,3,1,3,6,0,3.0,850.0,3,0,0
124000,6,4224,4,4,2,5,6,1975,1975,5,3,3,2,6,769.0,1040.0,1,4,1,5,1040,0,1,0,3,1,3,6,1,2.0,499.0,3,0,0
115000,6,2665,4,4,5,5,6,1976,1976,5,3,3,2,1,0.0,264.0,1,3,1,5,616,688,1,1,3,1,3,4,3,1.0,336.0,3,141,0
129500,6,2665,4,4,5,5,7,1976,1976,5,3,3,2,5,318.0,550.0,1,3,1,5,925,550,2,0,4,1,3,6,1,1.0,336.0,3,92,0
105000,6,1974,4,3,6,4,7,1973,2006,5,3,4,1,6,501.0,526.0,1,4,1,5,526,462,1,0,2,1,3,5,3,1.0,297.0,3,120,0
94900,6,1596,4,3,7,4,6,1973,1973,5,3,3,1,6,437.0,462.0,1,3,1,5,526,462,1,0,1,1,3,4,3,1.0,297.0,3,0,2
152500,5,17979,4,0,2,5,6,1968,1968,9,3,4,1,5,785.0,1113.0,1,5,1,5,1160,0,1,0,3,1,4,6,1,1.0,257.0,3,81,2
98000,6,1477,4,3,5,6,9,1970,2007,5,3,4,1,6,358.0,546.0,1,5,1,5,546,546,2,1,3,1,3,6,6,0.0,0.0,0,187,0
81000,6,1890,4,3,6,4,7,1972,1972,5,3,4,1,5,495.0,630.0,1,4,1,5,630,0,1,0,1,1,3,3,6,0.0,0.0,0,88,0
113000,5,21750,4,0,2,5,5,1954,1954,6,3,3,1,1,0.0,988.0,1,5,1,4,988,0,1,0,2,1,3,4,1,2.0,520.0,3,0,0
128500,5,6490,4,0,2,5,7,1983,1983,13,3,4,1,6,534.0,816.0,1,5,1,5,816,0,1,0,2,1,3,4,1,1.0,264.0,3,315,2
119500,5,6951,4,0,2,5,5,1984,1985,6,3,3,1,5,658.0,876.0,1,3,1,5,923,0,1,0,3,1,3,5,1,1.0,264.0,3,362,3
130500,5,6600,4,0,2,5,9,1982,2008,13,4,4,1,5,641.0,816.0,1,5,1,5,816,0,1,0,3,1,4,5,1,1.0,264.0,3,0,3
138000,5,6600,4,0,2,5,8,1982,2003,6,3,4,2,6,816.0,816.0,1,5,1,5,816,0,1,0,2,1,3,4,5,2.0,816.0,3,0,0
134500,5,6600,4,0,2,5,6,1982,2005,6,3,3,1,6,638.0,845.0,1,4,1,5,845,0,1,0,3,1,4,6,1,1.0,264.0,3,0,0
160000,5,12508,4,0,0,6,7,1940,1985,13,3,3,1,5,660.0,983.0,1,5,1,5,983,767,2,0,4,1,3,7,1,1.0,423.0,3,245,0
137500,5,12395,4,0,2,5,6,1984,1984,6,3,3,1,5,647.0,864.0,1,3,1,5,889,0,1,0,3,1,3,6,1,2.0,484.0,3,0,0
172000,5,11075,4,0,5,5,4,1969,1969,6,3,3,1,5,562.0,784.0,1,5,1,5,1168,800,2,1,4,1,3,7,1,2.0,530.0,3,305,3
103000,3,56600,4,0,4,5,1,1900,1950,14,3,3,0,1,0.0,686.0,1,5,1,5,1150,686,2,0,4,1,3,7,5,1.0,288.0,3,0,0
167300,5,10667,4,0,2,6,6,1971,1971,8,3,3,1,4,838.0,1587.0,1,3,1,5,1587,0,2,0,3,1,3,7,1,2.0,525.0,3,0,0
167000,5,10628,4,0,2,7,5,1970,1970,9,3,4,1,6,778.0,1277.0,1,3,1,5,1277,0,1,0,2,1,3,5,1,2.0,526.0,3,0,2
244000,5,13651,4,0,2,7,6,1973,1973,9,3,4,1,5,1880.0,2223.0,1,5,1,5,2223,0,2,0,3,1,3,8,1,2.0,516.0,3,300,0
268000,5,15865,4,0,2,8,6,1970,1970,14,4,4,2,5,351.0,2217.0,1,5,1,5,2217,0,2,0,4,1,4,8,1,2.0,621.0,3,81,0
225000,5,12394,4,0,5,7,5,2003,2003,13,4,3,2,1,0.0,847.0,1,5,1,5,847,886,2,1,3,1,4,7,3,2.0,433.0,3,100,0
168000,5,10364,4,0,5,6,5,1995,1996,8,3,3,2,1,0.0,806.0,1,4,1,5,806,766,2,1,3,1,3,7,3,2.0,373.0,3,0,0
177000,5,13869,4,0,5,6,6,1997,1997,13,3,3,2,6,182.0,794.0,1,4,1,5,794,676,2,0,3,1,3,6,1,2.0,388.0,3,0,0
169000,5,8773,4,0,5,6,5,1997,1997,13,3,3,2,1,0.0,916.0,1,4,1,5,916,684,2,1,3,1,3,7,1,2.0,460.0,3,100,0
161500,5,8872,4,0,7,6,5,1997,1997,13,3,3,2,1,0.0,384.0,1,4,1,5,754,630,2,1,3,1,3,7,3,2.0,390.0,3,0,0
251000,5,5330,4,4,2,8,5,2000,2000,5,4,3,2,6,1196.0,1494.0,1,5,1,5,1652,0,2,0,2,1,5,6,1,2.0,499.0,3,96,0
160000,5,10147,4,0,7,6,5,1994,1994,6,3,3,2,2,186.0,392.0,1,4,1,5,924,770,2,1,3,1,3,7,3,2.0,398.0,3,256,3
180000,5,8637,4,0,5,6,5,1999,2000,13,3,3,2,5,871.0,923.0,1,4,1,5,947,767,2,1,3,1,3,7,1,2.0,451.0,3,256,0
178750,5,7875,4,0,5,7,5,1996,1996,6,4,3,2,3,414.0,691.0,1,4,1,5,691,862,2,1,3,1,4,6,1,2.0,420.0,3,0,0
